,time,oxygen,pressure,temperature,salinity
2226.9999999999973,30-07-2019 04:03:13,43.25,2135.08,3.6,34.97
2227.9999999999973,30-07-2019 04:03:14,43.24,2136.05,3.59,34.97
2228.9999999999973,30-07-2019 04:03:15,43.25,2137.02,3.59,34.98
2229.9999999999973,30-07-2019 04:03:16,43.24,2138.03,3.58,34.98
2230.9999999999973,30-07-2019 04:03:18,43.23,2139.07,3.58,34.98
2231.999999999997,30-07-2019 04:03:19,43.19,2140.13,3.57,34.98
2232.999999999997,30-07-2019 04:03:20,43.19,2141.02,3.57,34.97
2233.999999999997,30-07-2019 04:03:20,43.19,2142.16,3.58,34.97
2234.9999999999973,30-07-2019 04:03:21,43.19,2143.03,3.57,34.97
2235.9999999999973,30-07-2019 04:03:23,43.18,2144.13,3.57,34.97
2236.999999999997,30-07-2019 04:03:23,43.15,2145.06,3.57,34.97
2237.9999999999964,30-07-2019 04:03:24,43.15,2146.06,3.57,34.97
2238.9999999999964,30-07-2019 04:03:25,43.16,2147.08,3.57,34.97
2239.9999999999964,30-07-2019 04:03:26,43.17,2148.05,3.56,34.97
2240.999999999997,30-07-2019 04:03:28,43.17,2149.04,3.57,34.97
2241.999999999997,30-07-2019 04:03:29,43.15,2150.15,3.56,34.97
2242.9999999999973,30-07-2019 04:03:30,43.14,2151.01,3.56,34.97
2243.9999999999977,30-07-2019 04:03:31,43.15,2152.18,3.56,34.96
2244.9999999999977,30-07-2019 04:03:31,43.15,2153.12,3.55,34.97
2245.9999999999977,30-07-2019 04:03:32,43.15,2154.02,3.55,34.97
2246.9999999999977,30-07-2019 04:03:32,43.16,2155.01,3.55,34.97
2247.9999999999977,30-07-2019 04:03:36,43.14,2156.01,3.55,34.97
2248.9999999999977,30-07-2019 04:03:37,43.11,2157.12,3.55,34.97
2249.9999999999977,30-07-2019 04:03:37,43.15,2158.09,3.55,34.97
2250.9999999999977,30-07-2019 04:03:38,43.15,2159.09,3.55,34.97
2251.9999999999973,30-07-2019 04:03:39,43.15,2160.06,3.55,34.97
2252.9999999999973,30-07-2019 04:03:39,43.15,2161.01,3.55,34.97
2253.9999999999973,30-07-2019 04:03:40,43.15,2162.07,3.54,34.97
2254.9999999999973,30-07-2019 04:03:42,43.14,2163.08,3.54,34.97
2255.9999999999973,30-07-2019 04:03:43,43.14,2164.06,3.53,34.98
2256.9999999999977,30-07-2019 04:03:44,43.13,2165.01,3.52,34.97
2257.9999999999977,30-07-2019 04:03:46,43.11,2166.12,3.52,34.97
2258.999999999998,30-07-2019 04:03:47,43.1,2167.04,3.52,34.97
2259.999999999998,30-07-2019 04:03:48,43.12,2168.08,3.52,34.97
2260.999999999998,30-07-2019 04:03:48,43.12,2169.14,3.52,34.97
2261.999999999998,30-07-2019 04:03:49,43.11,2170.06,3.51,34.97
2262.999999999998,30-07-2019 04:03:50,43.12,2171.03,3.51,34.97
2263.9999999999977,30-07-2019 04:03:51,43.12,2172.05,3.51,34.97
2264.9999999999973,30-07-2019 04:03:52,43.11,2173.05,3.5,34.97
2265.999999999997,30-07-2019 04:03:53,43.1,2174.05,3.5,34.97
2266.9999999999964,30-07-2019 04:03:55,43.1,2175.02,3.51,34.97
2267.9999999999964,30-07-2019 04:03:57,43.1,2176.07,3.51,34.97
2268.9999999999964,30-07-2019 04:03:58,43.09,2177.01,3.51,34.97
2269.9999999999964,30-07-2019 04:03:59,43.08,2178.14,3.5,34.97
2270.9999999999964,30-07-2019 04:04:00,43.07,2179.01,3.5,34.97
2271.9999999999964,30-07-2019 04:04:00,43.07,2180.1,3.5,34.97
2272.999999999996,30-07-2019 04:04:01,43.08,2181.18,3.5,34.97
2273.999999999996,30-07-2019 04:04:02,43.09,2182.08,3.5,34.96
2274.999999999996,30-07-2019 04:04:03,43.08,2183.07,3.5,34.97
2275.999999999996,30-07-2019 04:04:05,43.08,2184.05,3.49,34.97
2276.999999999996,30-07-2019 04:04:07,43.06,2185.04,3.48,34.97
2277.999999999996,30-07-2019 04:04:08,43.05,2186.02,3.48,34.97
2278.999999999996,30-07-2019 04:04:09,43.02,2187.07,3.48,34.97
2279.9999999999964,30-07-2019 04:04:10,43.02,2188.11,3.47,34.97
2280.999999999997,30-07-2019 04:04:11,43.01,2189.15,3.47,34.97
2281.9999999999973,30-07-2019 04:04:11,43.02,2190.02,3.47,34.97
2282.9999999999977,30-07-2019 04:04:12,43.03,2191.14,3.47,34.97
2283.999999999998,30-07-2019 04:04:13,43.04,2192.09,3.47,34.97
2284.999999999998,30-07-2019 04:04:15,43.04,2193.05,3.47,34.97
2285.9999999999986,30-07-2019 04:04:17,43.03,2194.01,3.47,34.97
2286.9999999999986,30-07-2019 04:04:18,43.01,2195.04,3.47,34.97
2287.9999999999986,30-07-2019 04:04:19,43.01,2196.01,3.47,34.96
2288.9999999999986,30-07-2019 04:04:20,43.0,2197.04,3.47,34.97
2289.9999999999986,30-07-2019 04:04:21,43.0,2198.15,3.47,34.97
2290.999999999998,30-07-2019 04:04:22,42.99,2199.14,3.47,34.97
2291.9999999999973,30-07-2019 04:04:22,42.99,2200.17,3.47,34.97
2292.9999999999964,30-07-2019 04:04:23,43.0,2201.03,3.46,34.97
2293.999999999996,30-07-2019 04:04:24,43.0,2202.07,3.47,34.97
2294.999999999996,30-07-2019 04:04:28,42.99,2203.02,3.47,34.97
2295.9999999999964,30-07-2019 04:04:29,42.98,2204.03,3.46,34.97
2296.9999999999973,30-07-2019 04:04:29,42.98,2205.1,3.46,34.97
2297.9999999999986,30-07-2019 04:04:30,42.98,2206.03,3.46,34.97
2299.0000000000005,30-07-2019 04:04:31,43.0,2207.11,3.46,34.97
2300.0000000000036,30-07-2019 04:04:31,43.0,2208.14,3.46,34.97
2301.0000000000077,30-07-2019 04:04:33,43.0,2209.03,3.45,34.97
2302.0000000000123,30-07-2019 04:04:34,43.02,2210.09,3.45,34.97
2303.000000000016,30-07-2019 04:04:35,43.03,2211.03,3.45,34.97
2304.0000000000177,30-07-2019 04:04:36,43.0,2212.01,3.46,34.97
2305.000000000015,30-07-2019 04:04:38,43.0,2213.03,3.45,34.97
2306.0000000000055,30-07-2019 04:04:40,42.99,2214.05,3.46,34.97
2306.9999999999854,30-07-2019 04:04:40,42.99,2215.15,3.45,34.97
2307.9999999999513,30-07-2019 04:04:41,43.0,2216.03,3.45,34.97
2308.9999999999004,30-07-2019 04:04:42,43.0,2217.17,3.45,34.97
2309.9999999998327,30-07-2019 04:04:42,43.0,2218.12,3.45,34.97
2310.999999999751,30-07-2019 04:04:43,43.02,2219.01,3.45,34.97
2311.9999999996658,30-07-2019 04:04:44,43.02,2220.01,3.45,34.97
2312.999999999597,30-07-2019 04:04:47,43.02,2221.08,3.45,34.97
2313.999999999577,30-07-2019 04:04:48,43.01,2222.15,3.45,34.97
2314.999999999652,30-07-2019 04:04:48,43.01,2223.13,3.45,34.97
2315.9999999998836,30-07-2019 04:04:49,43.03,2224.11,3.45,34.97
2317.000000000342,30-07-2019 04:04:50,43.03,2225.11,3.45,34.97
2318.0000000010987,30-07-2019 04:04:51,43.02,2226.09,3.45,34.97
2319.0000000022064,30-07-2019 04:04:52,43.01,2227.06,3.45,34.97
2320.000000003668,30-07-2019 04:04:53,43.0,2228.07,3.45,34.97
2321.0000000053947,30-07-2019 04:04:54,43.0,2229.0,3.45,34.97
2322.0000000071514,30-07-2019 04:04:55,43.01,2230.15,3.44,34.97
2323.0000000084933,30-07-2019 04:04:56,43.01,2231.01,3.43,34.97
2324.000000008708,30-07-2019 04:04:59,42.99,2232.02,3.43,34.96
2325.0000000067776,30-07-2019 04:05:00,42.97,2233.1,3.43,34.97
2326.000000001389,30-07-2019 04:05:01,42.98,2234.18,3.43,34.97
2326.999999991035,30-07-2019 04:05:02,42.98,2235.18,3.42,34.97
2327.99999997425,30-07-2019 04:05:02,42.99,2236.04,3.42,34.97
2328.999999950038,30-07-2019 04:05:03,43.0,2237.04,3.42,34.96
2329.9999999185384,30-07-2019 04:05:03,43.01,2238.01,3.42,34.96
2330.999999881958,30-07-2019 04:05:07,42.96,2239.06,3.42,34.96
2331.9999998457415,30-07-2019 04:05:08,42.96,2240.2,3.41,34.96
2332.9999998198787,30-07-2019 04:05:08,42.97,2241.12,3.41,34.96
2333.9999998201065,30-07-2019 04:05:09,42.97,2242.17,3.41,34.96
2334.999999868604,30-07-2019 04:05:10,42.98,2243.12,3.41,34.96
2335.999999993555,30-07-2019 04:05:12,42.95,2244.02,3.4,34.97
2337.0000002267357,30-07-2019 04:05:13,42.93,2245.06,3.4,34.96
2338.0000005980846,30-07-2019 04:05:14,42.93,2246.02,3.4,34.96
2339.000001126135,30-07-2019 04:05:15,42.94,2247.11,3.4,34.96
2340.000001803338,30-07-2019 04:05:16,42.94,2248.04,3.4,34.97
2341.0000025758504,30-07-2019 04:05:17,42.93,2249.06,3.4,34.97
2342.000003318462,30-07-2019 04:05:19,42.92,2250.07,3.39,34.97
2343.0000038072244,30-07-2019 04:05:20,42.91,2251.01,3.39,34.97
2344.0000036951355,30-07-2019 04:05:21,42.9,2252.02,3.39,34.97
2345.000002499984,30-07-2019 04:05:22,42.89,2253.12,3.38,34.97
2345.9999996179686,30-07-2019 04:05:23,42.89,2254.11,3.38,34.97
2346.9999943814178,30-07-2019 04:05:24,42.89,2255.02,3.38,34.97
2347.999986182779,30-07-2019 04:05:26,42.88,2256.01,3.38,34.97
2348.999974688236,30-07-2019 04:05:27,42.94,2257.03,3.37,34.96
2349.999960160246,30-07-2019 04:05:29,42.85,2258.13,3.36,34.96
2350.9999438956697,30-07-2019 04:05:30,42.84,2259.12,3.36,34.97
2351.999928760912,30-07-2019 04:05:30,42.84,2260.08,3.36,34.97
2352.9999197637608,30-07-2019 04:05:31,42.84,2261.13,3.36,34.97
2353.999924540383,30-07-2019 04:05:32,42.85,2262.07,3.36,34.96
2354.999953555012,30-07-2019 04:05:34,42.85,2263.08,3.36,34.96
2356.000019714047,30-07-2019 04:05:36,42.84,2264.02,3.36,34.97
2357.000136998555,30-07-2019 04:05:37,42.83,2265.01,3.36,34.96
2358.0003176439045,30-07-2019 04:05:38,42.82,2266.03,3.35,34.97
2359.000567381861,30-07-2019 04:05:39,42.8,2267.03,3.35,34.97
2360.0008783651074,30-07-2019 04:05:40,42.79,2268.14,3.35,34.97
2361.001219689605,30-07-2019 04:05:41,42.79,2269.09,3.35,34.97
2362.001526000058,30-07-2019 04:05:42,42.79,2270.15,3.35,34.97
2363.001685589698,30-07-2019 04:05:43,42.79,2271.03,3.35,34.96
2364.0015307436306,30-07-2019 04:05:46,42.77,2272.0,3.35,34.97
2365.000834818902,30-07-2019 04:05:47,42.76,2273.07,3.35,34.96
2365.9993225839908,30-07-2019 04:05:48,42.75,2274.14,3.35,34.96
2366.9967023568815,30-07-2019 04:05:49,42.75,2275.04,3.35,34.96
2367.9927299340106,30-07-2019 04:05:50,42.74,2276.03,3.34,34.96
2368.98731432378,30-07-2019 04:05:51,42.75,2277.14,3.33,34.96
2369.9806726618403,30-07-2019 04:05:51,42.75,2278.08,3.33,34.97
2370.9735348299614,30-07-2019 04:05:53,42.75,2279.09,3.32,34.97
2371.9673854619327,30-07-2019 04:05:54,42.74,2280.01,3.32,34.97
2372.9647105296954,30-07-2019 04:05:58,42.72,2281.0,3.31,34.97
2373.9691865143095,30-07-2019 04:05:59,42.71,2282.03,3.31,34.97
2374.985712665528,30-07-2019 04:05:59,42.69,2283.02,3.31,34.96
2376.020143977284,30-07-2019 04:06:00,42.69,2284.0,3.31,34.97
2377.0785411308425,30-07-2019 04:06:01,42.7,2285.05,3.31,34.97
2378.1657261194878,30-07-2019 04:06:01,42.68,2286.02,3.31,34.96
2379.2829377232583,30-07-2019 04:06:02,42.69,2287.16,3.31,34.96
2380.4244461143244,30-07-2019 04:06:03,42.68,2288.0,3.31,34.96
2381.5755538507005,30-07-2019 04:06:06,42.68,2288.05,3.3,34.96
2382.7170622278772,30-07-2019 04:06:07,42.65,2289.05,3.3,34.96
2383.834273805486,30-07-2019 04:06:08,42.68,2290.18,3.3,34.96
2384.9214587594333,30-07-2019 04:06:09,42.68,2291.12,3.3,34.96
2385.9798558765497,30-07-2019 04:06:10,42.68,2292.1,3.29,34.97
2387.0142871611783,30-07-2019 04:06:11,42.67,2293.1,3.29,34.97
2388.0308133110966,30-07-2019 04:06:12,42.66,2294.02,3.29,34.97
2389.0352893429354,30-07-2019 04:06:12,42.66,2295.03,3.29,34.96
2390.032614534939,30-07-2019 04:06:13,42.67,2296.08,3.29,34.96
2391.0264654000875,30-07-2019 04:06:17,42.65,2297.01,3.28,34.96
2392.01932794026,30-07-2019 04:06:19,42.61,2298.15,3.28,34.96
2393.0126868076377,30-07-2019 04:06:19,42.61,2299.16,3.27,34.96
2394.0072718761344,30-07-2019 04:06:20,42.61,2300.04,3.27,34.96
2395.0033002270425,30-07-2019 04:06:21,42.6,2301.12,3.27,34.96
2396.0006807427794,30-07-2019 04:06:21,42.62,2302.09,3.27,34.96
2396.9991689947688,30-07-2019 04:06:23,42.62,2303.07,3.27,34.96
2397.9984729526477,30-07-2019 04:06:25,42.59,2304.08,3.27,34.96
2398.9983169011575,30-07-2019 04:06:26,42.58,2305.1,3.27,34.96
2399.9984735920657,30-07-2019 04:06:27,42.59,2306.12,3.27,34.96
2400.9987746418074,30-07-2019 04:06:28,42.74,2307.09,3.26,34.96
2401.999107736201,30-07-2019 04:06:31,42.57,2308.08,3.26,34.96
2402.999407188343,30-07-2019 04:06:32,42.55,2309.03,3.26,34.95
2403.9996423621014,30-07-2019 04:06:33,42.55,2310.07,3.26,34.96
2404.999806717013,30-07-2019 04:06:34,42.55,2311.15,3.25,34.96
2405.9999088669865,30-07-2019 04:06:34,42.56,2312.2,3.25,34.96
2406.99996607736,30-07-2019 04:06:35,42.56,2313.11,3.25,34.96
2407.9999999935535,30-07-2019 04:06:38,42.54,2314.02,3.25,34.96
2409.0000340179768,30-07-2019 04:06:39,42.53,2315.03,3.25,34.96
2410.0000915512032,30-07-2019 04:06:40,42.53,2316.13,3.25,34.96
2411.000194229,30-07-2019 04:06:41,42.53,2317.06,3.24,34.96
2412.000359286978,30-07-2019 04:06:43,42.53,2318.01,3.25,34.96
2413.0005952694655,30-07-2019 04:06:45,42.5,2319.05,3.24,34.96
2414.000895500801,30-07-2019 04:06:46,42.49,2320.06,3.24,34.96
2415.0012291154576,30-07-2019 04:06:46,42.49,2321.06,3.24,34.96
2416.0015300773225,30-07-2019 04:06:47,42.49,2322.03,3.24,34.96
2417.0016855898643,30-07-2019 04:06:48,42.48,2323.03,3.24,34.96
2418.001526666713,30-07-2019 04:06:50,42.48,2324.07,3.24,34.96
2419.0008253934293,30-07-2019 04:06:51,42.48,2325.0,3.23,34.96
2419.99930544871,30-07-2019 04:06:53,42.46,2326.02,3.23,34.97
2420.9966744696876,30-07-2019 04:06:55,42.44,2327.06,3.23,34.96
2421.9926882912628,30-07-2019 04:06:56,42.43,2328.04,3.23,34.96
2422.9872570934253,30-07-2019 04:06:56,42.42,2329.11,3.23,34.96
2423.980600824315,30-07-2019 04:06:57,42.42,2330.01,3.22,34.96
2424.9734543658697,30-07-2019 04:06:58,42.43,2331.1,3.23,34.96
2425.9673100065284,30-07-2019 04:06:59,42.42,2332.06,3.23,34.96
2426.9646642124003,30-07-2019 04:07:01,42.42,2333.01,3.22,34.96
2427.9692064028136,30-07-2019 04:07:03,42.41,2334.04,3.22,34.96
2428.9858498370077,30-07-2019 04:07:04,42.39,2335.02,3.22,34.96
2430.0204617669147,30-07-2019 04:07:05,42.38,2336.02,3.21,34.96
2431.079108622018,30-07-2019 04:07:06,42.37,2337.05,3.21,34.96
2432.1666045593015,30-07-2019 04:07:07,42.37,2338.05,3.21,34.96
2433.284157461529,30-07-2019 04:07:08,42.37,2339.04,3.21,34.96
2434.425972149294,30-07-2019 04:07:09,42.38,2340.04,3.21,34.96
2435.577239475449,30-07-2019 04:07:12,42.36,2340.01,3.21,34.96
2436.718593020584,30-07-2019 04:07:13,42.35,2341.2,3.21,34.96
2437.835108699749,30-07-2019 04:07:13,42.34,2342.12,3.2,34.96
2438.9207814535744,30-07-2019 04:07:14,42.36,2343.18,3.2,34.96
2439.976558380051,30-07-2019 04:07:15,42.36,2344.2,3.2,34.96
2441.0070172688547,30-07-2019 04:07:15,42.37,2345.11,3.19,34.96
2442.0181278095906,30-07-2019 04:07:16,42.37,2346.05,3.19,34.96
2443.01596213177,30-07-2019 04:07:17,42.42,2347.04,3.19,34.96
2444.006149366842,30-07-2019 04:07:19,42.36,2348.04,3.18,34.96
2444.9938506296053,30-07-2019 04:07:21,42.35,2349.04,3.18,34.96
2445.984037863941,30-07-2019 04:07:23,42.33,2350.07,3.18,34.96
2446.981872184799,30-07-2019 04:07:24,42.31,2351.11,3.18,34.96
2447.992982723956,30-07-2019 04:07:25,42.3,2352.06,3.18,34.96
2449.0234416114727,30-07-2019 04:07:26,42.29,2353.05,3.17,34.96
2450.0792185377722,30-07-2019 04:07:26,42.31,2354.25,3.17,34.95
2451.1648912936557,30-07-2019 04:07:27,42.3,2355.09,3.16,34.95
2452.281406978531,30-07-2019 04:07:28,42.31,2356.11,3.16,34.95
2453.4227605346277,30-07-2019 04:07:28,42.31,2357.07,3.15,34.95
2454.574027878528,30-07-2019 04:07:32,42.26,2357.08,3.15,34.95
2455.7158425918333,30-07-2019 04:07:33,42.25,2358.06,3.15,34.95
2456.8333955271846,30-07-2019 04:07:34,42.25,2359.13,3.14,34.96
2457.9208915027616,30-07-2019 04:07:34,42.24,2360.14,3.14,34.96
2458.979538395478,30-07-2019 04:07:35,42.25,2361.05,3.14,34.95
2460.0141503516697,30-07-2019 04:07:36,42.24,2362.02,3.14,34.95
2461.030793784131,30-07-2019 04:07:37,42.24,2363.01,3.13,34.96
2462.0353359213677,30-07-2019 04:07:38,42.23,2364.04,3.13,34.96
2463.0326899929787,30-07-2019 04:07:39,42.23,2365.05,3.12,34.96
2464.0265453850557,30-07-2019 04:07:41,42.21,2366.08,3.12,34.96
2465.019398532694,30-07-2019 04:07:42,42.18,2367.12,3.12,34.95
2466.012741705724,30-07-2019 04:07:43,42.19,2368.1,3.11,34.95
2467.0073097954264,30-07-2019 04:07:45,42.18,2369.04,3.1,34.95
2468.0033228085636,30-07-2019 04:07:47,42.14,2370.11,3.09,34.96
2469.000691059369,30-07-2019 04:07:48,42.16,2371.07,3.09,34.95
2469.999170621187,30-07-2019 04:07:49,42.23,2372.07,3.09,34.95
2470.9984694988952,30-07-2019 04:07:49,42.15,2373.08,3.09,34.96
2471.9983118801724,30-07-2019 04:07:50,42.13,2374.02,3.09,34.95
2472.9984704851645,30-07-2019 04:07:51,42.12,2375.04,3.08,34.96
2473.9987770251605,30-07-2019 04:07:52,42.12,2376.04,3.08,34.96
2474.999119331683,30-07-2019 04:07:54,42.11,2377.07,3.08,34.96
2475.9994316998877,30-07-2019 04:07:55,42.1,2378.07,3.08,34.95
2476.9996829572215,30-07-2019 04:07:57,42.09,2379.12,3.07,34.96
2477.999865020666,30-07-2019 04:07:58,42.08,2380.03,3.08,34.96
2478.9999833650604,30-07-2019 04:08:00,42.07,2381.04,3.07,34.96
2480.000049897899,30-07-2019 04:08:01,42.09,2382.12,3.07,34.95
2481.0000781668814,30-07-2019 04:08:02,42.05,2383.03,3.07,34.95
2482.0000805334917,30-07-2019 04:08:03,42.05,2384.06,3.07,34.96
2483.0000668447487,30-07-2019 04:08:03,42.05,2385.13,3.07,34.96
2484.0000441521315,30-07-2019 04:08:04,42.05,2386.02,3.06,34.96
2485.0000171034226,30-07-2019 04:08:05,42.05,2387.04,3.07,34.95
2485.9999887280474,30-07-2019 04:08:08,42.03,2388.08,3.07,34.95
2486.9999614215653,30-07-2019 04:08:09,42.0,2389.04,3.07,34.95
2487.9999379935325,30-07-2019 04:08:10,42.01,2390.11,3.07,34.95
2488.9999226661703,30-07-2019 04:08:11,42.02,2391.04,3.07,34.95
2489.9999218962616,30-07-2019 04:08:12,42.01,2392.08,3.07,34.95
2490.9999448416415,30-07-2019 04:08:13,42.01,2393.02,3.06,34.95
2492.0000032143357,30-07-2019 04:08:15,41.99,2394.03,3.05,34.95
2493.000110170091,30-07-2019 04:08:16,41.96,2395.14,3.05,34.96
2494.0002778041357,30-07-2019 04:08:17,41.95,2396.05,3.05,34.96
2495.0005127942095,30-07-2019 04:08:17,41.94,2397.07,3.05,34.95
2496.000809808514,30-07-2019 04:08:18,41.94,2398.15,3.04,34.95
2497.0011425481985,30-07-2019 04:08:19,41.94,2399.08,3.04,34.96
2498.001452802636,30-07-2019 04:08:23,41.99,2400.07,3.04,34.95
2499.001638742467,30-07-2019 04:08:24,41.94,2401.01,3.04,34.94
2500.001544920468,30-07-2019 04:08:24,41.94,2402.2,3.04,34.95
2501.000958099154,30-07-2019 04:08:25,41.94,2403.04,3.04,34.95
2501.9996149789954,30-07-2019 04:08:26,41.94,2404.17,3.03,34.95
2502.997229899861,30-07-2019 04:08:27,41.94,2405.12,3.03,34.95
2503.993552133466,30-07-2019 04:08:28,41.93,2406.01,3.03,34.95
2504.988462676283,30-07-2019 04:08:29,41.92,2407.03,3.03,34.95
2505.982118344033,30-07-2019 04:08:30,41.91,2408.07,3.03,34.95
2506.9751449782207,30-07-2019 04:08:32,41.89,2409.05,3.03,34.95
2507.9688699938492,30-07-2019 04:08:33,41.89,2410.01,3.03,34.96
2508.965565655255,30-07-2019 04:08:36,41.87,2411.06,3.03,34.95
2509.9686472102203,30-07-2019 04:08:38,41.85,2412.04,3.03,34.95
2510.9827344530686,30-07-2019 04:08:39,41.84,2413.02,3.02,34.95
2512.0134438512823,30-07-2019 04:08:40,41.84,2414.12,3.02,34.95
2513.0667371217783,30-07-2019 04:08:41,41.83,2415.08,3.02,34.95
2514.147622265918,30-07-2019 04:08:41,41.83,2416.0,3.02,34.95
2515.2580022442053,30-07-2019 04:08:42,41.84,2417.05,3.02,34.95
2516.393519675009,30-07-2019 04:08:43,41.84,2418.06,3.02,34.95
2517.541794771042,30-07-2019 04:08:49,41.79,2418.1,3.02,34.95
2518.6870779992028,30-07-2019 04:08:50,41.78,2419.1,3.01,34.95
2519.819295329508,30-07-2019 04:08:50,41.78,2420.13,3.01,34.95
2520.9382799133436,30-07-2019 04:08:51,41.81,2421.14,3.01,34.95
2522.0510872714503,30-07-2019 04:08:52,41.79,2422.01,3.01,34.95
2523.167271695428,30-07-2019 04:08:53,41.83,2423.04,3.01,34.95
2524.2943526475547,30-07-2019 04:08:54,41.83,2424.0,3.01,34.95
2525.4331901816527,30-07-2019 04:08:55,41.81,2425.04,3.01,34.95
2526.5754783731204,30-07-2019 04:08:59,41.76,2425.04,3.01,34.95
2527.7081914323962,30-07-2019 04:09:01,41.75,2426.03,3.01,34.95
2528.8228072771317,30-07-2019 04:09:02,41.74,2427.05,3.01,34.95
2529.919993948635,30-07-2019 04:09:03,41.73,2428.1,3.01,34.95
2531.0075873494857,30-07-2019 04:09:04,41.73,2429.04,3.01,34.95
2532.0966930433415,30-07-2019 04:09:05,41.72,2430.06,3.01,34.95
2533.198094901173,30-07-2019 04:09:06,41.71,2431.04,3.01,34.95
2534.318611640986,30-07-2019 04:09:07,41.73,2432.07,3.01,34.95
2535.4570557158045,30-07-2019 04:09:08,41.73,2433.06,3.01,34.95
2536.602019307899,30-07-2019 04:09:13,41.69,2433.06,3.01,34.95
2537.7363954109624,30-07-2019 04:09:14,41.69,2434.13,3.01,34.95
2538.8465769271656,30-07-2019 04:09:14,41.69,2435.11,3.01,34.95
2539.9271769923057,30-07-2019 04:09:15,41.7,2436.14,3.01,34.95
2540.979294410624,30-07-2019 04:09:16,41.69,2437.06,3.01,34.95
2542.007384847633,30-07-2019 04:09:18,41.68,2438.08,3.01,34.95
2543.017165489048,30-07-2019 04:09:19,41.67,2439.06,3.01,34.95
2544.014421766817,30-07-2019 04:09:21,41.66,2440.02,3.01,34.95
2545.0045187238597,30-07-2019 04:09:23,41.65,2441.03,3.01,34.95
2545.992403373727,30-07-2019 04:09:25,41.63,2442.05,3.01,34.95
2546.982891154562,30-07-2019 04:09:26,41.63,2443.12,3.01,34.95
2547.981040217515,30-07-2019 04:09:27,41.62,2444.08,3.01,34.95
2548.9924206695455,30-07-2019 04:09:30,41.61,2445.04,3.01,34.95
2550.0230785575336,30-07-2019 04:09:31,41.59,2446.04,3.01,34.95
2551.078980526401,30-07-2019 04:09:33,41.58,2447.09,3.01,34.94
2552.1647167451565,30-07-2019 04:09:34,41.56,2448.1,3.01,34.95
2553.2812570553433,30-07-2019 04:09:35,41.58,2449.03,3.01,34.95
2554.4226266199485,30-07-2019 04:09:36,41.58,2450.02,3.01,34.95
2555.5739375228804,30-07-2019 04:09:41,41.55,2450.02,3.01,34.94
2556.7158641451747,30-07-2019 04:09:42,41.55,2451.06,3.0,34.95
2557.8336403050143,30-07-2019 04:09:43,41.53,2452.09,3.01,34.95
2558.921510809162,30-07-2019 04:09:44,41.54,2453.14,3.01,34.95
2559.980711168588,30-07-2019 04:09:45,41.55,2454.06,3.0,34.95
2561.0160558360644,30-07-2019 04:09:46,41.55,2455.01,3.0,34.95
2562.0335628577755,30-07-2019 04:09:51,41.51,2456.04,3.0,34.95
2563.038975104493,30-07-2019 04:09:53,41.49,2457.11,3.0,34.95
2564.036974557699,30-07-2019 04:09:54,41.49,2458.1,3.0,34.95
2565.030883374965,30-07-2019 04:09:55,41.48,2459.01,3.0,34.95
2566.022676978517,30-07-2019 04:09:57,41.47,2460.03,2.99,34.95
2567.01318082521,30-07-2019 04:09:59,41.46,2461.04,2.98,34.95
2568.002370899989,30-07-2019 04:10:00,41.45,2462.03,2.98,34.95
2568.9897403135164,30-07-2019 04:10:05,41.43,2463.02,2.98,34.95
2569.9747258625903,30-07-2019 04:10:06,41.41,2464.06,2.97,34.94
2570.957205873793,30-07-2019 04:10:07,41.4,2465.0,2.97,34.95
2571.9380814478277,30-07-2019 04:10:08,41.41,2466.11,2.97,34.95
2572.919934590532,30-07-2019 04:10:12,41.38,2467.05,2.97,34.94
2573.9077158001687,30-07-2019 04:10:13,41.38,2468.04,2.97,34.95
2574.909348303551,30-07-2019 04:10:14,41.61,2469.05,2.97,34.95
2575.936046420607,30-07-2019 04:10:17,41.38,2470.05,2.96,34.95
2577.0020364311763,30-07-2019 04:10:20,41.35,2471.12,2.96,34.95
2578.1232529447216,30-07-2019 04:10:21,41.35,2472.13,2.96,34.95
2579.3144873945034,30-07-2019 04:10:22,41.34,2473.1,2.96,34.95
2580.5844292512556,30-07-2019 04:10:23,41.35,2474.01,2.95,34.95
2581.9305350084855,30-07-2019 04:10:28,41.33,2474.04,2.96,34.95
2583.340718092456,30-07-2019 04:10:34,41.28,2474.07,2.96,34.94
2584.804334942773,30-07-2019 04:10:35,41.3,2475.05,2.95,34.95
2586.3206727025113,30-07-2019 04:10:35,41.3,2476.17,2.95,34.95
2587.8931364839445,30-07-2019 04:10:36,41.3,2477.01,2.95,34.95
2589.5165050222568,30-07-2019 04:10:42,41.28,2476.02,2.95,34.95
2591.1742374103737,30-07-2019 04:10:48,41.25,2477.07,2.95,34.95
2592.8460841474302,30-07-2019 04:10:58,41.19,2477.04,2.95,34.94
2594.5120349891845,30-07-2019 04:10:59,41.19,2478.03,2.95,34.94
2596.146078966129,30-07-2019 04:11:05,41.18,2479.01,2.95,34.95
2597.705487893828,30-07-2019 04:11:11,41.17,2478.07,2.95,34.94
2599.1288816321403,30-07-2019 04:11:12,41.16,2479.1,2.95,34.95
2600.3447598236185,30-07-2019 04:11:13,41.17,2480.09,2.95,34.95
2601.280653432743,30-07-2019 04:11:19,41.18,2479.04,2.95,34.95
2601.8827057064746,30-07-2019 04:11:24,41.16,2479.07,2.95,34.94
